q:doc_id,es,okapi-tf,tf-idf,okapi-bm25,laplace,jm,label
56:AP890216-0281,6.641493,0.7139150077638727,2.2278073801488754,6.6418022793393,-35.924589486541045,-20.390025859593315,0
56:AP890222-0073,6.9957876,1.1094795374529918,2.674551791335843,6.996212273024104,-34.943094576897984,-18.679435746797353,0
56:AP890302-0023,7.184354,0.8534638312258975,2.5123766179299736,7.18470472454745,-35.41398569909474,-20.18046699855752,0
56:AP890301-0041,8.15523,1.0392116187821974,2.999401351797986,8.155632025074507,-34.943538372601225,-19.546424151270948,0
56:AP890418-0183,7.0793085,1.0936837203924115,2.662908583459224,7.079734834994216,-35.4126543119413,-18.698813342863836,0
56:AP891028-0149,5.7690287,0.7931046410703788,1.989492476016384,5.769368096591691,0,-19.369245489720683,0
56:AP891221-0228,8.121382,0.9063030695055716,2.8605150722026513,8.121756042174795,-35.92359091849458,-19.658046518105618,0
56:AP890609-0228,5.51896,0.8606088921771577,2.3689482479512964,5.519256079228361,-35.07616812115343,-23.58713493073971,0
56:AP890314-0252,11.736889,1.3980799570394007,4.189425642321412,10.61507691067381,-34.82417386505321,-17.125117788729227,0
56:AP890308-0234,6.424662,0.9544059049481439,2.328839825864025,6.42504860780128,-35.63613079314333,-19.175424206624726,0
56:AP890607-0005,6.944439,1.0678878771624116,2.597819165568466,6.944857102992383,-35.412765294728594,-18.807996830946394,0
56:AP890411-0215,5.598176,0.7636375747579268,1.9155747308878481,5.598505061417885,0,-19.461985756745545,0
56:AP890628-0014,6.692283,1.02023648657643,2.4779020792368183,6.6926871299929065,-35.412987241829114,-18.994508870960605,0
56:AP890120-0230,6.146775,0.9195767409406906,2.2259526016641433,6.147147155210856,-35.41354200184696,-19.33558354312653,0
56:AP890902-0013,5.7912817,0.7880805953795134,2.0168445175799254,5.791616856735319,-35.92414574007099,-19.425199499630377,0
56:AP890208-0257,13.138033,1.6885838307019014,4.587783601881769,12.12185821212325,-32.64235405077874,-13.34252353654161,0
56:AP890224-0241,8.113571,1.1347972020837813,2.688557651432464,7.0564620509659495,-35.23044373793464,-18.610025353021676,0
56:AP890613-0127,9.780174,1.1396349535525339,3.6471032552012197,9.78061893801554,-34.384809880749565,-19.195140896763164,0
56:AP890628-0248,5.3804436,0.7491363224613423,1.8400190094654525,5.380765516513698,-35.92436762561295,-19.68717921109258,0
56:AP890224-0243,13.60289,1.6890309271696728,4.740275579511188,12.61302431361132,-32.0562306048716,-13.41931844297541,0
56:AP891108-0068,13.764456,1.6638051473258517,4.761034944652758,12.714783073265222,-34.131845363406974,-12.87495594415662,0
56:AP890927-0006,6.692283,1.02023648657643,2.4779020792368183,6.6926871299929065,-35.412987241829114,-18.994508870960605,0
56:AP890729-0153,14.563288,1.923637782576329,5.281625777210753,13.486101541028162,-32.23622339679891,-12.472206835545903,0
56:AP890711-0249,13.172947,1.5732142665740483,4.46726641663029,12.179226550157345,-34.02765003771403,-13.808411918701132,0
56:AP890924-0021,6.6311116,0,2.478965698815283,6.6313303480274115,0,0,0
56:AP890714-0080,6.135478,0.8501453367548966,2.1964197169372377,6.1358303860570835,-35.63668555316117,-19.244275955624488,0
56:AP890628-0240,5.7690287,0.7931046410703788,1.989492476016384,5.769368096591691,0,-19.369245489720683,0
56:AP890222-0231,8.31792,1.0839795986775775,3.1007708946015686,8.31833312095289,-34.720394821287016,-19.35978285787292,0
56:AP890719-0009,6.760004,1.0458585346094336,2.5304927565965416,6.760413575751351,-35.230776649349764,-18.925061093901476,0
56:AP891122-0281,6.7051334,1.0637484312047034,2.552405087602444,6.705542185097249,-34.825755336944844,-18.870045542667818,0
56:AP890308-0247,6.051841,0,2.191475568605476,6.052040407481587,0,0,0
56:AP890126-0264,9.419515,1.0871743864826093,3.4684127517347463,9.419944373470926,-35.922980436937834,-18.769073765255435,0
56:AP890224-0231,10.216885,1.0562559036684367,2.5063535960548613,6.718440835003657,-34.42184273874778,-19.117566555143643,0
56:AP890119-0313,5.999277,0.9273599937943704,2.2167837314768244,5.999644123318463,-34.944425668684985,-19.354649556187915,0
56:AP890302-0291,8.277338,0.9981646908339297,2.9900781248364545,8.277735451446835,-35.413098206143715,-19.569879336834298,0
56:AP890929-0243,11.178177,1.3411075499550307,3.9401935119663842,10.090206115976823,-34.62380846331544,-17.70324195077009,0
56:AP890625-0068,6.2538586,0.8721541208242564,2.212044524473192,6.254223623268025,-35.23210774113677,-19.38076436776939,0
56:AP891128-0044,6.5549994,0.9786354422293674,2.3895049753165,6.555393669643953,-35.63601982267185,-19.091640521424367,0
56:AP890315-0017,6.692283,1.02023648657643,2.4779020792368183,6.6926871299929065,-35.412987241829114,-18.994508870960605,0
56:AP891108-0013,6.977132,1.1136421419659621,2.6788912137164638,6.977555703025387,-34.8254224994,-18.658362885308208,0
56:AP890601-0132,6.386157,1.0057305788881528,2.406260086311426,6.386547499718473,-34.82619903419262,-19.09195347737107,0
56:AP891211-0258,10.176195,1.051829642251091,3.1618069661596557,9.303017955210859,-34.318658732841484,-15.260703911084391,0
56:AP890711-0210,15.911743,0.9333845640812617,2.6737169344665572,8.090859576995346,-34.94626979272852,-15.678153837068844,0
56:AP890810-0207,9.207784,1.145357944725194,3.4419086422403455,9.20822284007048,-34.22050682945829,-19.22757672211026,0
56:AP890224-0263,13.278241,1.600607271090289,4.565136188534783,12.302031685102213,-32.74871260848136,-13.707040558838663,0
56:AP890227-0231,7.245781,0.7139150077638727,2.4404804669663838,7.246090171456643,-35.924589486541045,-20.85327577635296,0
56:AP890303-0162,11.524278,1.3398181630095363,3.7744587338950826,10.57045005952181,-34.3846578099657,-14.457381050775812,0
56:AP890105-0052,7.0835466,0.7108180089147427,2.3899161724585105,7.083857429239387,0,-20.064215932980012,0
56:AP891206-0017,6.944439,1.0678878771624116,2.597819165568466,6.944857102992383,-35.412765294728594,-18.807996830946394,0
56:AP891127-0243,13.11246,1.4915360205519692,4.381148413412772,12.100633671450282,-34.9427755796233,-13.614488839070596,0
56:AP890821-0115,5.9372177,0.8148554888022963,2.1070662745285538,5.937558553858568,-35.636907414089265,-19.34070489374995,0
56:AP890510-0148,6.422689,0.72521850020634,2.167940099823745,6.422999312865198,-35.63757284924493,-20.530322213764347,0
56:AP891102-0291,6.5010176,1.0088309748309547,2.428053766467288,6.501412848917685,-35.07706976522575,-19.075964997122444,0
56:AP890225-0161,15.637991,1.8916555728369095,5.646629453679401,14.574531423859112,-32.59289834073765,-12.490125602054372,0
56:AP891004-0295,8.150072,1.0725339210318494,3.039839447792917,8.150480351805188,-34.62530650241078,-19.438015331147064,0
56:AP890215-0037,7.9270844,1.2758511714816323,3.1110350280707624,7.9275603991503285,-34.1326081563849,-18.227480290067867,0
56:AP891101-0076,7.7916136,1.0057305788881528,2.8571589965582334,7.792004085695739,-34.82619903419262,-19.744036705732466,0
56:AP891218-0105,6.458961,0.9169445845125871,2.3001433320951654,6.459341467498014,0,-18.90881899027074,0
56:AP890515-0284,6.1690254,0.9369639356717818,2.2575360947977274,6.1694000514773055,-35.2314423059811,-19.30559374228163,0
56:AP890412-0014,7.989109,1.279226756679729,3.1289621949262583,7.989587872757271,-34.314707827636894,-18.22863433089643,0
56:AP891220-0046,8.307501,1.0436671376270634,3.048759927846864,8.307907279908585,-35.07684787968379,-19.4846554213677,0
56:AP890524-0189,5.437151,0.7362817116129776,1.8469529109116607,5.437471332929701,0,-19.54355473275687,0
56:AP890829-0179,5.435,0.840182983053424,2.3127230310480984,5.435291222160991,-35.51766795277895,-23.618467810100846,0
56:AP891206-0011,7.5031133,0.7636375747579268,2.5675064037802997,7.503442160473089,0,-19.859917973086,0
56:AP891226-0163,6.384603,0,2.12389954949049,6.38490146099099,-35.924811322860734,-20.500103822088647,0
56:AP890412-0049,9.741563,1.0729374396316023,3.6074360903247085,9.74199059311668,-34.94376023352932,-19.210952623135583,0
56:AP890704-0123,6.6449547,0.9517255692844546,2.387390971219661,6.645345134284068,-35.51868063196282,-19.17164969512697,0
56:AP891102-0250,5.5109,0.8587772632558409,1.893768905407199,4.415636874151396,-35.23020783974419,-23.51191987099181,0
56:AP891113-0020,5.6071815,0.7880805953795134,1.9369349304536487,5.607516834947864,-35.924145740071,-19.586049961447998,0
56:AP891204-0099,7.6666355,1.1948848713494538,2.9346001101997783,7.667094033727276,-35.63524285692141,-18.101602891974764,0
56:AP891010-0282,6.53537,0,2.1652644550142988,6.535656678398514,0,-20.3085902472207,0
56:AP890724-0258,13.5977745,1.5605564337813327,4.597295332665697,12.560334665781893,-34.94252583717006,-13.26899973719338,0
56:AP891212-0233,5.7289133,0.8691032878501802,2.079664362919042,5.729263586075701,-35.07817882383672,-19.52080850591382,0
56:AP890721-0256,6.326494,1.0023376127819956,2.392273832769142,6.326881289387594,-34.72106033025153,-19.101405267867815,0
56:AP890213-0235,12.713478,1.3971248006738193,4.172953529620725,11.7209000816995,-35.23045765207508,-13.86165788529702,0
56:AP891129-0289,8.03352,1.0981769376331778,2.6254326595882196,7.009975873497791,-34.6722701660821,-18.978072510582102,0
56:AP890313-0129,6.477353,0,2.1316564075867444,6.477630827254091,-35.92525492169671,-21.208407949554832,0
56:AP891018-0241,6.4761405,0,2.4002462376800913,6.476354232305027,0,0,0
56:AP890223-0242,7.474688,0,2.6290066742719733,7.474981620982962,-35.41553786475545,-19.978380453792308,0
56:AP890224-0247,7.242304,1.1372149448810618,2.7614777021553745,7.242740844287169,-35.230332755147344,-18.535047649047808,0
56:AP890907-0020,8.1379595,1.2923166497645773,3.182318252002803,8.13844481283086,-34.67093892662827,-18.158167228093916,0
56:AP890301-0097,5.6071815,0.7880805953795134,1.9369349304536487,5.607516834947864,-35.924145740071,-19.586049961447998,0
56:AP891127-0033,8.46318,1.0458585346094336,3.0980727931097767,8.463588764453629,-35.230776649349764,-19.419974328126145,0
56:AP891030-0196,7.901634,1.1994143594662212,3.0217786398248347,7.902097911054577,-34.315595222143365,-18.62149640637431,0
56:AP890302-0112,5.5647345,0.7491363224613423,1.9183780540947097,5.565056947253218,-35.92436762561295,-19.5273781749279,0
56:AP890412-0015,6.944439,1.0678878771624116,2.597819165568466,6.944857102992383,-35.412765294728594,-18.807996830946394,0
56:AP891107-0300,5.6071815,0.7880805953795134,1.9369349304536487,5.607516834947864,-35.924145740071,-19.586049961447998,0
56:AP890425-0212,7.539524,0,2.969290680207077,7.539772813159979,0,0,0
56:AP890711-0232,12.8106985,1.4490604400518996,4.248642845600507,11.813815820851428,-34.942942063042636,-13.812470909593667,0
56:AP890715-0108,5.825774,0.8029940034418148,2.014299810397908,5.826117547309206,-35.5195680264693,-19.562444645225252,0
56:AP890727-0295,17.021132,2.131134519607013,6.2954322764296755,15.795913928961173,-34.248441937202,-9.840414479544329,0
56:AP890710-0032,6.1256657,0.8798396424250701,2.165798543163876,6.126031835053118,-35.92370189512363,-19.319812742861753,0
56:AP891013-0164,5.906997,0,2.1223858335177357,5.907192178089344,0,0,0
56:AP891218-0251,8.627406,1.415758516081317,3.4764154719098865,8.62792187293925,-35.229403032451614,-16.45324586131812,0
56:AP890901-0025,6.3710246,0,2.0994808399687814,6.3713039627991845,0,-20.37786493054199,0
56:AP890902-0129,9.464137,1.0907596477045338,3.552266795456798,9.464554819261403,-34.943205535056386,-19.443803043041175,0
56:AP890603-0057,6.9346857,1.0063834098487923,2.6177540300897952,6.935082618151914,-35.23099855951105,-18.72319629138785,0
56:AP890405-0057,6.348797,0.8888201825577319,2.29414454400825,6.349162020615793,-35.63646366761921,-19.133079609716052,0
56:AP890329-0134,8.234741,0.8594317388362015,2.889586062830233,8.235103642133659,0,-19.453024249898903,0
56:AP890425-0261,5.9305787,0.8248571715089703,2.1679464512018196,5.930914152326315,-35.078622275136844,-19.247925916319225,0
56:AP890208-0258,7.6404676,1.143253354227886,2.885003885946163,7.640915562069429,-34.72061668221511,-18.722376966873185,0
56:AP890712-0245,16.12333,2.0725806106440268,5.947209281452862,15.025294960274014,-31.735780900278563,-11.986310114823477,0
56:AP890204-0092,7.756582,1.1652935608693704,2.9949630002172096,7.757030578013839,-34.53829512542115,-18.445739192709016,0
56:AP891013-0068,6.4511137,0.9063030695055716,2.3149608545375204,6.451488084338715,-35.92359091849459,-19.07582638644168,0
56:AP890228-0130,7.795127,0.9767006531508478,2.8228411697117366,7.795512113772931,-35.07729162615384,-19.80476640438235,0
56:AP890714-0039,5.7063985,0,2.0284574684744516,5.706587161447784,0,0,0
56:AP890213-0241,13.044506,1.4440047349618297,4.318145768715983,12.034885525626734,-35.230291159416325,-13.648261061994143,0
56:AP890515-0046,6.2712374,0.9063030695055716,2.2319376110632776,6.271611985231914,-35.92359091849458,-19.23444248286824,0
56:AP890623-0229,5.7690287,0.7931046410703788,1.989492476016384,5.769368096591691,0,-19.369245489720683,0
56:AP891214-0076,6.692283,1.02023648657643,2.4779020792368183,6.6926871299929065,-35.412987241829114,-18.994508870960605,0
56:AP890630-0217,7.2076254,0,2.4614771203770225,7.207923825692419,-35.92481132286073,-20.096427152495156,0
56:AP891002-0337,6.3537035,0,2.339002318750653,6.353913440900099,0,0,0
56:AP890605-0148,11.574645,1.1819863339431709,3.6596931152937144,10.626749140974045,-35.636089243602584,-14.364338742604318,0
56:AP891116-0132,5.3804436,0.7491363224613423,1.8400190094654525,5.380765516513698,-35.92436762561295,-19.68717921109258,0
56:AP890903-0039,5.999277,0.9273599937943704,2.2167837314768244,5.999644123318463,-34.944425668684985,-19.354649556187915,0
56:AP890406-0092,5.8414593,0,2.0914764590915795,5.841652033298062,0,0,0
56:AP890720-0287,5.4889326,0.8532629656031516,2.3487275413733677,5.48922699434709,-35.51758470529454,-23.473841146149212,0
56:AP890330-0261,6.3922744,0,2.3582064816863726,6.392485396268949,0,0,0
56:AP890626-0121,6.135478,0.8501453367548966,2.1964197169372377,6.1358303860570835,-35.63668555316117,-19.244275955624488,0
56:AP890921-0236,6.4192953,0.9096059766632525,2.2817345316108035,6.419672846831394,-35.518902517504785,-19.29081136039679,0
56:AP891221-0031,10.451261,1.2983061085703704,4.03540251980229,10.45174518892465,-34.419846433133436,-18.43343079720104,0
56:AP890719-0065,5.5647345,0.7491363224613423,1.9183780540947097,5.565056947253218,-35.92436762561295,-19.5273781749279,0
56:AP890403-0027,6.4761405,0,2.4002462376800913,6.476354232305027,0,0,0
56:AP891016-0245,10.291401,1.201037993295018,3.5575589874004034,10.291905540343267,-34.94394076958819,-14.72717679667542,0
56:AP890827-0009,7.3138676,0,2.5340507275681965,7.314160224817855,-35.63801634971277,-20.05367410403597,0
56:AP890603-0097,5.5794973,0.7527290326009537,1.9493443092817828,5.579817262321978,-35.63735106212569,-19.500341985933378,0
56:AP890504-0243,7.1636825,1.102804431695549,2.693169978559407,7.1641127660335435,-34.538738773457574,-18.92368348923935,0
56:AP890615-0057,6.990038,1.0106149909568067,2.5597761944533315,6.990446285635259,-35.231220445053005,-19.00770914109338,0
56:AP891221-0160,7.3873568,0.8091420209964062,2.5391979209801043,7.387699111829548,-35.92403478806811,-20.045595041001366,0
56:AP890120-0253,13.067912,1.5474654928097449,4.429473930083607,12.053738707102923,-34.38349274928815,-13.509558420386794,0
56:AP890505-0238,6.9205027,0.7491363224613423,2.3425747486013284,6.920824912118022,-35.92436762561295,-20.265889106991533,0
56:AP890608-0164,6.037731,0.8313839494005386,2.1261800090113465,6.038081069422173,-35.92392382990971,-19.30470925738912,0
56:AP890801-0250,9.834351,1.075075730765315,3.0419726415681954,8.938041034564986,-34.722460990712555,-15.331753482376367,0
56:AP890210-0264,17.480652,2.1564177787989607,6.489402490457573,16.19465646069936,-34.82344172333318,-7.6349314802391905,0
56:AP890718-0236,7.0001717,1.1481215796529103,2.743453857349951,7.0005999832617665,-34.314929713178856,-18.426447420849566,0
56:AP890713-0139,6.3710246,0,2.0994808399687814,6.3713039627991845,0,-20.37786493054199,0
56:AP890629-0084,9.349354,1.2216488715823997,3.5745624751960547,9.349808157573621,-34.624307934364325,-18.517904294697008,0
56:AP890110-0259,6.6033883,0,2.464783585452668,6.6036066463369405,0,0,0
56:AP890425-0254,6.2999306,0.9314248344128255,2.2713769354815154,6.3003098823886985,-35.636241757457924,-19.251373841149842,0
56:AP890403-0043,5.437151,0.7362817116129776,1.8469529109116607,5.437471332929701,0,-19.54355473275687,0
56:AP891219-0233,8.086556,1.0547759299316628,2.999629470859788,8.086960390486684,-34.72061668221511,-19.517875396545122,0
56:AP890228-0211,7.872301,1.0276491689997824,2.9067899484954753,7.872696895511219,-34.72083851853479,-19.659314093029636,0
56:AP891228-0193,6.5477467,1.0063834098487923,2.4312448489981255,6.548143579809751,-35.23099855951105,-19.072103182078056,0
56:AP890910-0020,5.669965,0.7714994874475883,2.011935456804778,5.67028753389514,-35.414651060457935,-19.430954975729286,0
56:AP891013-0061,5.8398824,0.8776304947731672,2.109895589067958,5.8402382539064135,-35.23188595401752,-19.483635054634426,0
56:AP890210-0265,13.11246,1.4915360205519692,4.381148413412772,12.100633671450282,-34.9427755796233,-13.614488839070596,0
56:AP890412-0220,10.096946,1.236493228338098,3.844705234574594,10.097414286294985,-34.5378513789511,-18.74194844888322,0
56:AP890203-0214,8.771382,0.9517032416682756,3.138782544610965,8.77177266150041,-34.31781198734819,-19.753971471341,0
56:AP890111-0181,7.113571,1.1125926509523039,2.699045588802421,7.114000501402151,-35.23044373793464,-18.647931680880564,0
56:AP890510-0011,6.8942585,1.0816412394769226,2.6115166589743035,6.894676548508653,-35.0766259695225,-18.794725826008555,0
56:AP890910-0056,5.5647345,0.7491363224613423,1.9183780540947097,5.565056947253218,-35.92436762561295,-19.5273781749279,0
56:AP890621-0014,6.692283,1.02023648657643,2.4779020792368183,6.6926871299929065,-35.412987241829114,-18.994508870960605,0
56:AP890216-0226,6.5010176,1.0088309748309547,2.428053766467288,6.501412848917685,-35.07706976522575,-19.075964997122444,0
56:AP890920-0214,7.2438893,0,2.8040612995027168,7.244128730103465,0,0,0
56:AP890411-0204,6.3069324,0.8798396424250701,2.248333610553509,6.307298555688789,-35.92370189512363,-19.15995878073322,0
56:AP891027-0285,8.410467,0.8148554888022963,3.0230530240670506,8.41080735122182,-35.636907414089265,-19.614052022131695,0
56:AP890426-0009,6.692283,1.02023648657643,2.4779020792368183,6.6926871299929065,-35.412987241829114,-18.994508870960605,0
56:AP891016-0042,6.422689,0.72521850020634,2.167940099823745,6.422999312865198,-35.63757284924493,-20.530322213764347,0
56:AP890404-0024,5.518977,0,1.9424905538116537,5.519159521663622,0,0,0
56:AP891011-0121,7.7830057,1.1787690154663055,2.9569264455021016,7.783464106830452,-34.49769496722058,-18.68674435118508,0
56:AP890410-0261,6.3100286,0.8933466951534315,2.3421303278785954,6.310386601654791,-35.07795706130951,-19.05559129178675,0
56:AP890822-0056,5.5751357,0.8753848623780897,1.930391853122354,4.469560233646978,-35.635173469865826,-23.063190341583816,0
56:AP890213-0229,12.400661,1.3532659713059054,4.037397632221913,11.423348412863058,-35.230624135494416,-14.0508085776643,0
56:AP890116-0158,5.6452136,0,2.000205198066743,5.645399793683023,0,0,0
56:AP890412-0258,6.3922744,0,2.3582064816863726,6.392485396268949,0,0,0
56:AP890217-0159,9.590655,1.2550317398397035,3.690246460794426,9.591119547055715,-33.52735964889834,-18.643761817165643,0
56:AP890322-0057,5.6071815,0.7880805953795134,1.9369349304536487,5.607516834947864,-35.924145740071,-19.586049961447998,0
56:AP890627-0238,6.933704,1.0308365236820791,2.5439903585511017,6.93411703079895,-35.923146950389096,-18.763729354479093,0
56:AP890809-0004,6.424662,0.9544059049481439,2.328839825864025,6.42504860780128,-35.63613079314333,-19.175424206624726,0
56:AP891030-0121,5.437151,0.7362817116129776,1.8469529109116607,5.437471332929701,0,-19.54355473275687,0
56:AP890607-0258,5.4041195,0.8327590089438675,2.2922874875398525,5.404409126087104,-35.31727469889112,-23.772854043935887,0
56:AP890711-0231,14.276907,1.9134632462634156,5.191068612838752,13.203899687594923,-31.782633670392983,-12.5331897571154,0
56:AP891220-0296,5.598176,0.7636375747579268,1.9155747308878481,5.598505061417885,0,-19.461985756745545,0
56:AP890211-0171,13.337988,1.6567461299291386,4.602286286419544,12.328015810658046,-33.44019620112485,-13.589447685102657,0
56:AP890407-0057,5.8545685,0.8313839494005386,2.044851217790872,5.85491858142923,-35.92392382990971,-19.46571172730675,0
56:AP890223-0308,8.613756,0.8627086602603689,3.085313132653889,8.61411620537582,-35.009629403649896,-19.692925127569676,0
56:AP890419-0265,6.146775,0.9195767409406906,2.2259526016641433,6.147147155210856,-35.41354200184696,-19.33558354312653,0
56:AP890329-0228,13.48974,1.6267323215787464,4.6404434893729025,12.453342627762934,-34.13201184682631,-13.089611019078495,0
56:AP890223-0284,9.549143,0.9201727958171935,2.84906005173378,8.672502137579253,-35.63742077846107,-15.281159888994075,0
56:AP891228-0024,6.8155766,1.0434437695770828,2.5362525062181747,6.815987693889971,-35.41287627135764,-18.9059805117848,0
56:AP890113-0180,5.6891694,0,1.8116237979474388,5.689402140515607,0,-21.452567177303102,0
56:AP890607-0243,6.6033883,0,2.464783585452668,6.6036066463369405,0,0,0
56:AP890603-0151,11.861132,1.4290921032391921,3.9713249287791186,10.88547629719151,-33.932672686222645,-14.086518691947338,0
56:AP890420-0203,6.3974485,0,2.3607890724477216,6.397660096557895,0,0,0
56:AP890225-0159,11.139536,1.3686641262233514,3.7212658161903143,10.174303938418703,-33.558977500228,-14.32251396807827,0
56:AP890419-0016,7.0793085,1.0936837203924115,2.662908583459224,7.079734834994216,-35.4126543119413,-18.698813342863836,0
56:AP891219-0170,7.03086,1.0599379684570087,2.604077189477727,7.031280290234919,-34.82619903419262,-19.035490198329825,0
56:AP890712-0265,11.400661,1.3162697879921934,4.005295068003,11.401209003905754,-35.230624135494416,-14.104205782721863,0
56:AP890121-0143,8.121382,0.9063030695055716,2.8605150722026513,8.121756042174795,-35.92359091849458,-19.658046518105618,0
56:AP891014-0019,6.122213,0,2.225435320330711,6.122414885687175,0,0,0
56:AP890210-0135,7.31129,0.7527290326009537,2.5008517279878615,7.311609644912167,-35.63735106212569,-20.84275923661412,0
56:AP890621-0129,6.1616793,0.9469263544836608,2.273107834261345,6.162055252799245,-35.077513462473526,-19.286546288481613,0
56:AP890725-0042,6.9281225,0.9965078391713359,2.5416166080674807,6.9285252204415,-35.92325795165523,-18.755690610556183,0
56:AP890323-0248,12.6041355,1.5519206807573636,4.316459025946872,11.597083832899417,-33.55747998046397,-13.389726794323115,0
56:AP890705-0023,6.037731,0.8313839494005386,2.1261800090113465,6.038081069422173,-35.92392382990971,-19.30470925738912,0
56:AP890301-0313,7.2954535,0.9742726355223934,2.687050708539475,7.2958293521541,-34.539404061044664,-19.967426845177215,0
56:AP890804-0139,7.5031133,0.7636375747579268,2.5675064037802997,7.503442160473089,0,-19.859917973086,0
56:AP890920-0013,6.351406,0.9702365805299624,2.3406632674048877,6.3517914887147935,-35.23122044505301,-19.19737260212975,0
56:AP890710-0273,12.8273735,1.6021313807720792,4.397139335343246,11.833425711781356,-33.24019105153436,-13.853179405121724,0
56:AP890728-0041,8.252313,1.2875856788533047,3.213818714996054,8.252800026279381,-34.719840061269174,-18.242917450257984,0
56:AP890704-0165,6.8155766,1.0434437695770828,2.5362525062181747,6.815987693889971,-35.41287627135764,-18.9059805117848,0
56:AP890515-0286,5.7788973,0.8534638312258975,2.0614777076831663,5.779248138570184,-35.41398569909474,-19.52838377019613,0
56:AP890516-0047,5.9869385,0.8549107245836416,2.1035497643450687,5.987296208366155,-35.92381286559511,-19.39646212704016,0
56:AP890206-0268,5.4520097,0.8442924394566967,2.324034893654976,5.452301554037187,-35.07633453992585,-23.74256503865093,0
56:AP890209-0237,8.026979,1.0707155029296676,2.5812666610144985,6.969537875403179,-35.9230914474457,-18.64540788179738,0
56:AP891222-0262,7.1198406,0.8148554888022963,2.456370081373074,7.120181476432271,-35.636907414089265,-20.20865125813951,0
56:AP890510-0232,11.044567,1.382827415987527,3.7206242512427545,10.072607297336464,-33.19640468721751,-14.161890905652943,0
56:AP890210-0275,13.11246,1.4915360205519692,4.381148413412772,12.100633671450282,-34.9427755796233,-13.614488839070596,0
56:AP890616-0254,5.798071,0,1.8904120170750227,5.7983088171679125,-35.92636348852144,-20.605429081945374,0
56:AP890607-0051,12.253189,1.3714385156648858,4.00753168701943,11.281945458688032,-34.94327500216714,-14.150246692384984,0
56:AP891011-0241,6.53537,0,2.1652644550142988,6.535656678398514,0,-20.3085902472207,0
56:AP890809-0294,5.856372,0,1.9419336928872806,5.856657153262268,-35.638238063072265,-20.771173277964195,0
56:AP890420-0280,11.190015,1.186018164374734,3.5789006592875894,10.289901650432009,-34.31732852639521,-14.860318311309324,0
56:AP891024-0240,5.432426,0.8395623368333524,2.311014614148156,5.432716978275658,-35.31721921673382,-23.711170574284473,0
56:AP891124-0194,8.505815,0.7963729963643399,3.5518868468575753,8.506095098576337,-35.92299431122943,-23.87275349200992,0
56:AP890213-0239,12.713478,1.3971248006738193,4.172953529620725,11.7209000816995,-35.23045765207508,-13.86165788529702,0
56:AP890104-0107,12.636314,1.488178288743078,4.63728416168807,11.508723247561559,-34.41901405066943,-17.238823069918617,0
56:AP890224-0074,8.369093,1.1707755041875079,2.789275041167631,7.2971876921337,-35.41243232788924,-18.40341708825621,0
56:AP890509-0005,8.027232,0.729765322091993,3.2548113266832495,8.027497979217696,-35.63606125832532,0,0
56:AP890906-0023,6.3710246,0,2.0994808399687814,6.3713039627991845,0,-20.37786493054199,0
56:AP890613-0042,6.1628184,0,2.245148868782594,6.163021693839782,0,0,0
56:AP890223-0018,5.906997,0,2.1223858335177357,5.907192178089344,0,0,0
56:AP891023-0222,6.0305014,0.8627086602603689,2.123015861021149,6.030861813623217,-35.009629403649896,-19.543461849119367,0
56:AP891026-0195,7.330283,1.0853948275351866,2.7226985331645963,7.330714300548993,-34.49836032858378,-18.972323857502243,0
56:AP890209-0012,6.3537035,0,2.339002318750653,6.353913440900099,0,0,0
56:AP891011-0046,7.717039,1.2296753908227318,2.9970656918852336,7.717502631901137,-34.21984139430262,-18.441597579571113,0
56:AP890912-0148,6.8155766,1.0434437695770828,2.5362525062181747,6.815987693889971,-35.41287627135764,-18.9059805117848,0
56:AP890311-0024,6.348797,0.8888201825577319,2.29414454400825,6.349162020615793,-35.63646366761921,-19.133079609716052,0
56:AP890516-0097,5.9506383,0.8249371197416056,2.069343826682907,5.950988722869571,0,-19.26270808597645,0
56:AP890410-0240,8.234741,0.8594317388362015,2.889586062830233,8.235103642133659,0,-19.453024249898903,0
56:AP890203-0209,6.7890925,0,2.3113661506728223,6.789363436466254,-35.63868141606966,-20.243540723875963,0
56:AP890908-0218,6.4611297,0,2.3926931203886683,6.461343062364757,0,0,0
56:AP891122-0159,8.548204,0.9644541666804479,3.054572846297562,8.548597143677714,-35.92336894676107,-19.401560986955047,0
56:AP890411-0139,8.234741,0.8594317388362015,2.889586062830233,8.235103642133659,0,-19.453024249898903,0
56:AP890319-0074,5.7912817,0.7880805953795134,2.0168445175799254,5.791616856735319,-35.92414574007099,-19.425199499630377,0
56:AP890531-0163,6.0126796,0,2.1726893679143937,6.012878248143737,0,0,0
56:AP890801-0197,7.4820757,1.1577200669784824,2.840453865590913,7.482523046083939,-35.6353538705102,-18.31319252341107,0
56:AP890712-0100,8.045702,0.8091420209964062,2.777074266717402,8.04604383041702,-35.92403478806811,-20.447394565390546,0
56:AP891127-0258,13.055778,1.5102602060527448,4.383600091011498,12.045648862464216,-34.71979851172843,-13.620146700825277,0
56:AP891009-0188,7.6473064,1.1730587539887933,2.9020033321112377,7.647761374251152,-35.922758397435395,-18.00895269773045,0
56:AP890424-0250,6.7849216,0,2.5584554596546294,6.785145948460898,0,0,0
56:AP890719-0031,5.7063985,0,2.0284574684744516,5.706587161447784,0,0,0
